,_id,Legal_Name,Cont_status,Hire_Date,Country,Location,Division,Company,Business_Title,Curr_Level,Annual_Sal,Currency,FTE,Cluster,Concate,min,mid,max,Variation,Var_Percent,Catch_up
2020,EID-3462,Chris Stephens,Regular,2017-03-20,Spain,Barcelona,People,Adams Coy,Operations Manager,L4,79500,EUR,1.0,Operation-Management,BarcelonaOperation-ManagementL4,84500,97200,109800,-5000,-0.063,5000
2021,EID-3463,Craig Ortega,Regular,2019-07-30,Germany,Berlin,People,Adams GmbH,Logistics Manager,L4,71400,EUR,1.0,Logistic-Operations,BerlinLogistic-OperationsL4,83600,96100,108600,-12200,-0.171,12200
2022,EID-3464,Kurt Jones,Regular,2012-04-06,Germany,Berlin,People,Adams GmbH,Human Resources Manager,L4,79100,EUR,1.0,HR-Operations,BerlinHR-OperationsL4,81200,93400,105500,-2100,-0.027,2100
2023,EID-3465,Kyle Scott,Regular,2021-04-24,Austria,Vienna,People,Adams GmbH,Executive Office Manager,L4,80200,EUR,1.0,Management,ViennaManagementL4,87800,101000,114100,-7600,-0.095,7600
2024,EID-3466,James Jordan,Regular,2013-02-28,Austria,Vienna,People,Adams GmbH,IT Support Senior Manager,L4,79800,EUR,1.0,People-Tech,ViennaPeople-TechL4,89200,102600,115900,-9400,-0.118,9400
2025,EID-3467,William Rivera,Regular,2019-02-26,Austria,Vienna,People,Adams GmbH,Logistics Manager,L4,82400,EUR,1.0,Logistic-Operations,ViennaLogistic-OperationsL4,83100,95600,108000,-700,-0.008,700
2026,EID-3468,Robert Gutierrez,Regular,2011-10-25,Poland,Warsaw,People,Adams Coy,Human Resources Manager,L4,65500,EUR,1.0,HR-Operations,WarsawHR-OperationsL4,80000,92000,104000,-14500,-0.221,14500
2027,EID-3469,Eugene Chan,Regular,2010-02-12,Germany,Berlin,People,Adams GmbH,IT Support Senior Manager,L4,70000,EUR,1.0,People-Tech,BerlinPeople-TechL4,85200,97900,110700,-15200,-0.217,15200
2028,EID-3470,Tracy John,Regular,2020-07-17,Germany,Hamburg,People,Adams GmbH,Operations Manager,L4,80600,EUR,1.0,Operation-Management,HamburgOperation-ManagementL4,86900,99900,112900,-6300,-0.078,6300
2029,EID-3471,Kimberly Bates,Regular,2011-12-15,Germany,Hamburg,People,Adams GmbH,Manager of Operations,L4,84300,EUR,1.0,Operation-Management,HamburgOperation-ManagementL4,86900,99900,112900,-2600,-0.031,2600
2030,EID-3472,Lawrence Dyer,Regular,2012-06-07,Germany,Hamburg,People,Adams GmbH,IT Support Senior Manager,L4,84600,EUR,1.0,People-Tech,HamburgPeople-TechL4,88600,101900,115200,-4000,-0.047,4000
2031,EID-3473,Deborah Blankenship,Regular,2016-08-19,Poland,Warsaw,People,Adams Coy,Manager of Operations,L4,81800,EUR,1.0,Operation-Management,WarsawOperation-ManagementL4,89600,103000,116500,-7800,-0.095,7800
2032,EID-3474,Kevin Wilson,Regular,2020-03-08,Germany,Berlin,People,Adams GmbH,Operations Manager,L4,78600,EUR,1.0,Operation-Management,BerlinOperation-ManagementL4,84300,96900,109600,-5700,-0.073,5700
2033,EID-3475,Antonio Cabrera,Regular,2018-04-02,Spain,Barcelona,People,Adams Coy,Asistance Manager  of Marketing,L4,73600,EUR,1.0,General-Marketing,BarcelonaGeneral-MarketingL4,89500,102900,116400,-15900,-0.216,15900
2034,EID-3476,Sandra Sweeney,Regular,2016-03-11,Germany,Hamburg,People,Adams GmbH,Sales Manager,L4,69900,EUR,1.0,Sales-Operations,HamburgSales-OperationsL4,88900,102300,115600,-19000,-0.272,19000
2035,EID-3477,Bobby Jones,Regular,2021-09-08,Spain,Barcelona,People,Adams Coy,Asistance Manager  of Marketing,L4,76100,EUR,1.0,General-Marketing,BarcelonaGeneral-MarketingL4,89500,102900,116400,-13400,-0.176,13400
2036,EID-3478,Gary Frederick,Regular,2018-05-18,Germany,Berlin,People,Adams GmbH,Marketing Manager,L4,81200,EUR,1.0,General-Marketing,BerlinGeneral-MarketingL4,86800,99900,112900,-5600,-0.069,5600
2037,EID-3479,Danielle Perkins,Regular,2019-12-20,Austria,Vienna,People,Adams GmbH,Manager of Marketing,L4,76900,EUR,1.0,General-Marketing,ViennaGeneral-MarketingL4,83000,95400,107900,-6100,-0.079,6100
2038,EID-3480,Dr. Savannah Wall,Regular,2017-11-17,Austria,Vienna,People,Adams GmbH,Production Manager,L4,79000,EUR,1.0,Product-Management,ViennaProduct-ManagementL4,84200,96800,109400,-5200,-0.066,5200
2039,EID-3481,John Walker,Regular,2014-11-27,Austria,Vienna,People,Adams GmbH,Executive Office Manager,L4,69400,EUR,1.0,Management,ViennaManagementL4,87800,101000,114100,-18400,-0.265,18400
2040,EID-3482,Adam Villarreal,Regular,2016-09-17,Austria,Vienna,People,Adams GmbH,Asistance Manager  of Marketing,L4,82400,EUR,1.0,General-Marketing,ViennaGeneral-MarketingL4,83000,95400,107900,-600,-0.007,600
2041,EID-3483,Dylan Henderson,Regular,2016-04-08,Germany,Hamburg,People,Adams GmbH,IT Support Senior Manager,L4,79900,EUR,1.0,People-Tech,HamburgPeople-TechL4,88600,101900,115200,-8700,-0.109,8700
2042,EID-3484,Dakota Herrera,Regular,2013-04-19,Germany,Hamburg,People,Adams GmbH,Operations Manager,L4,67600,EUR,1.0,Operation-Management,HamburgOperation-ManagementL4,86900,99900,112900,-19300,-0.286,19300
2043,EID-3485,Paul Fisher,Regular,2016-09-05,Germany,Hamburg,People,Adams GmbH,Manager of Marketing,L4,83000,EUR,1.0,General-Marketing,HamburgGeneral-MarketingL4,85400,98200,111000,-2400,-0.029,2400
2044,EID-3486,Courtney Durham,Regular,2020-12-10,Germany,Berlin,People,Adams GmbH,Manager of Operations,L4,70500,EUR,1.0,Operation-Management,BerlinOperation-ManagementL4,84300,96900,109600,-13800,-0.196,13800
2045,EID-3487,Melvin Branch,Regular,2012-10-06,Austria,Vienna,People,Adams GmbH,Manager of Operations,L4,84700,EUR,1.0,Operation-Management,ViennaOperation-ManagementL4,82000,94300,106600,2700,0.032,0
2046,EID-3488,Michael Moore,Regular,2021-02-14,Germany,Berlin,People,Adams GmbH,Manager of Operations,L4,82100,EUR,1.0,Operation-Management,BerlinOperation-ManagementL4,84300,96900,109600,-2200,-0.027,2200
2047,EID-3489,Jenny Gonzalez MD,Regular,2012-10-21,Germany,Berlin,People,Adams GmbH,Manager of Operations,L4,65500,EUR,1.0,Operation-Management,BerlinOperation-ManagementL4,84300,96900,109600,-18800,-0.287,18800
2048,EID-3490,Linda Mendoza,Regular,2015-10-09,Austria,Vienna,People,Adams GmbH,Manager of Operations,L4,68200,EUR,1.0,Operation-Management,ViennaOperation-ManagementL4,82000,94300,106600,-13800,-0.202,13800
2049,EID-3491,Sharon Rodriguez,Regular,2012-03-31,Austria,Vienna,People,Adams GmbH,Manager of Operations,L4,82200,EUR,1.0,Operation-Management,ViennaOperation-ManagementL4,82000,94300,106600,200,0.002,0
2050,EID-3492,Karl Smith,Regular,2013-09-16,Germany,Berlin,People,Adams GmbH,Manager of Operations,L4,65300,EUR,1.0,Operation-Management,BerlinOperation-ManagementL4,84300,96900,109600,-19000,-0.291,19000
2051,EID-3528,Kristi Wells,Fixed,2021-09-21,Germany,Berlin,Productions,Adams GmbH,Senior Product Marketer,L4,65800,EUR,1.0,Productions,BerlinProductionsL4,82500,94900,107300,-16700,-0.254,16700
2052,EID-3529,Jesse Cordova,Fixed,2021-02-08,Austria,Vienna,Productions,Adams GmbH,Senior Product Marketer,L4,67500,EUR,1.0,Productions,ViennaProductionsL4,81800,94100,106300,-14300,-0.212,14300
2053,EID-3530,Lisa Bell,Fixed,2018-11-19,Spain,Barcelona,Productions,Adams Coy,Lead Researcher,L4,72600,EUR,1.0,Productions,BarcelonaProductionsL4,82900,95300,107800,-10300,-0.142,10300
2054,EID-3531,Ashley Hill,Fixed,2014-10-19,Spain,Barcelona,Productions,Adams Coy,Senior Product Marketer,L4,65900,EUR,1.0,Productions,BarcelonaProductionsL4,82900,95300,107800,-17000,-0.258,17000
2055,EID-3532,Matthew Caldwell,Fixed,2011-05-12,Poland,Warsaw,Productions,Adams Coy,IT Support Manager,L4,83700,EUR,1.0,Productions,WarsawProductionsL4,86900,99900,113000,-3200,-0.038,3200
2056,EID-3533,Carol Zimmerman,Fixed,2020-01-26,Germany,Berlin,Productions,Adams GmbH,Marketing Manager,L4,76100,EUR,1.0,Productions,BerlinProductionsL4,82500,94900,107300,-6400,-0.084,6400
2057,EID-3534,Erin Martin,Fixed,2016-12-21,Spain,Barcelona,Productions,Adams Coy,Executive Office Manager,L4,80600,EUR,1.0,Productions,BarcelonaProductionsL4,82900,95300,107800,-2300,-0.029,2300
2058,EID-3535,Paul Barnes,Fixed,2012-08-09,Austria,Vienna,Productions,Adams GmbH,Sales Manager,L4,68200,EUR,1.0,Productions,ViennaProductionsL4,81800,94100,106300,-13600,-0.199,13600
2059,EID-3536,Natalie Morgan,Fixed,2020-12-23,Spain,Barcelona,Productions,Adams Coy,Manager of Technology,L4,84800,EUR,1.0,Productions,BarcelonaProductionsL4,82900,95300,107800,1900,0.022,0
2060,EID-3537,Paul Cook,Fixed,2015-04-06,Austria,Vienna,Productions,Adams GmbH,Customer Service Manager,L4,84700,EUR,1.0,Productions,ViennaProductionsL4,81800,94100,106300,2900,0.034,0
2061,EID-3538,Benjamin Love,Fixed,2014-03-14,Poland,Warsaw,Productions,Adams Coy,Marketing Manager,L4,69700,EUR,1.0,Productions,WarsawProductionsL4,86900,99900,113000,-17200,-0.247,17200
2062,EID-3539,Samantha Chang,Fixed,2018-02-15,Austria,Vienna,Productions,Adams GmbH,Manager of Technology,L4,66100,EUR,1.0,Productions,ViennaProductionsL4,81800,94100,106300,-15700,-0.238,15700
2063,EID-3540,Tammy Flynn,Fixed,2021-06-19,Austria,Vienna,Productions,Adams GmbH,Logistics Manager,L4,70500,EUR,1.0,Productions,ViennaProductionsL4,81800,94100,106300,-11300,-0.16,11300
2064,EID-3541,Lisa Romero,Fixed,2021-03-06,Spain,Barcelona,Productions,Adams Coy,Production Manager,L4,78600,EUR,1.0,Productions,BarcelonaProductionsL4,82900,95300,107800,-4300,-0.055,4300
2065,EID-3542,Cheryl Beasley,Fixed,2011-05-26,Poland,Warsaw,Productions,Adams Coy,Logistics Manager,L4,66800,EUR,1.0,Productions,WarsawProductionsL4,86900,99900,113000,-20100,-0.301,20100
2066,EID-3543,Ann Wilson,Fixed,2018-04-07,Germany,Berlin,Productions,Adams GmbH,Manager of Operations,L4,77200,EUR,1.0,Productions,BerlinProductionsL4,82500,94900,107300,-5300,-0.069,5300
2067,EID-3544,Michael Jensen,Fixed,2020-05-03,Spain,Barcelona,Productions,Adams Coy,IT Support Manager,L4,66100,EUR,1.0,Productions,BarcelonaProductionsL4,82900,95300,107800,-16800,-0.254,16800
2068,EID-3545,Kevin Owens,Regular,2022-02-19,Germany,Berlin,Productions,Adams GmbH,Operations Manager,L4,72200,EUR,1.0,Productions,BerlinProductionsL4,82500,94900,107300,-10300,-0.143,10300
2069,EID-3546,Lance Spears,Regular,2021-11-06,Poland,Warsaw,Productions,Adams Coy,Production Manager,L4,69700,EUR,1.0,Productions,WarsawProductionsL4,86900,99900,113000,-17200,-0.247,17200
2070,EID-3547,Christine Freeman,Regular,2010-08-30,Spain,Barcelona,Productions,Adams Coy,Customer Service Manager,L4,83500,EUR,1.0,Productions,BarcelonaProductionsL4,82900,95300,107800,600,0.007,0
2071,EID-3548,Thomas Hubbard,Regular,2010-12-02,Germany,Berlin,Productions,Adams GmbH,Manager of Marketing,L4,79300,EUR,1.0,Productions,BerlinProductionsL4,82500,94900,107300,-3200,-0.04,3200
2072,EID-3549,Isaiah Mullen,Regular,2017-04-15,Germany,Berlin,Productions,Adams GmbH,Financial Manager,L4,73600,EUR,1.0,Productions,BerlinProductionsL4,82500,94900,107300,-8900,-0.121,8900
2073,EID-3550,Joe Jones,Regular,2018-10-22,Poland,Warsaw,Productions,Adams Coy,Sales Manager,L4,80700,EUR,1.0,Productions,WarsawProductionsL4,86900,99900,113000,-6200,-0.077,6200
2074,EID-3551,Samantha Lee,Regular,2021-11-18,Spain,Barcelona,Productions,Adams Coy,Marketing Manager,L4,80400,EUR,1.0,Productions,BarcelonaProductionsL4,82900,95300,107800,-2500,-0.031,2500
2075,EID-3552,Randy Lee,Regular,2021-06-01,Austria,Vienna,Productions,Adams GmbH,Financial Manager,L4,72600,EUR,1.0,Productions,ViennaProductionsL4,81800,94100,106300,-9200,-0.127,9200
2076,EID-3553,Jeff Flores,Regular,2012-02-05,Germany,Hamburg,Productions,Adams GmbH,Manager of Operations,L4,81500,EUR,1.0,Productions,HamburgProductionsL4,80500,92600,104700,1000,0.012,0
2077,EID-3554,Richard Guzman,Regular,2014-09-08,Austria,Vienna,Productions,Adams GmbH,Senior Product Marketer,L4,72200,EUR,1.0,Productions,ViennaProductionsL4,81800,94100,106300,-9600,-0.133,9600
2078,EID-3555,April Wade,Regular,2013-05-04,Spain,Barcelona,Productions,Adams Coy,Senior Product Marketer,L4,72200,EUR,1.0,Productions,BarcelonaProductionsL4,82900,95300,107800,-10700,-0.148,10700
2079,EID-3556,Marcia Stewart,Regular,2017-06-16,Poland,Warsaw,Productions,Adams Coy,Senior Product Marketer,L4,70700,EUR,1.0,Productions,WarsawProductionsL4,86900,99900,113000,-16200,-0.229,16200
2080,EID-3557,Regina Gomez,Regular,2017-02-05,Germany,Hamburg,Productions,Adams GmbH,Lead Researcher,L4,80700,EUR,1.0,Productions,HamburgProductionsL4,80500,92600,104700,200,0.002,0
2081,EID-3558,Charles Hernandez,Regular,2020-06-02,Austria,Vienna,Productions,Adams GmbH,Senior Product Marketer,L4,65800,EUR,1.0,Productions,ViennaProductionsL4,81800,94100,106300,-16000,-0.243,16000
2082,EID-3559,Mark Jordan,Regular,2019-06-22,Germany,Hamburg,Productions,Adams GmbH,Senior Product Marketer,L4,71900,EUR,1.0,Productions,HamburgProductionsL4,80500,92600,104700,-8600,-0.12,8600
2083,EID-3560,Paul Jackson,Regular,2020-02-11,Spain,Barcelona,Productions,Adams Coy,Lead Researcher,L4,75500,EUR,1.0,Productions,BarcelonaProductionsL4,82900,95300,107800,-7400,-0.098,7400
2084,EID-3561,Joseph Hall,Regular,2011-05-25,Poland,Warsaw,Productions,Adams Coy,Senior Product Marketer,L4,75200,EUR,1.0,Productions,WarsawProductionsL4,86900,99900,113000,-11700,-0.156,11700
2085,EID-3562,Renee Hunt,Regular,2011-09-02,Germany,Hamburg,Productions,Adams GmbH,IT Support Manager,L4,85000,EUR,1.0,Productions,HamburgProductionsL4,80500,92600,104700,4500,0.053,0
2086,EID-3563,Lynn Klein,Regular,2017-06-07,Germany,Hamburg,Productions,Adams GmbH,Marketing Manager,L4,84800,EUR,1.0,Productions,HamburgProductionsL4,80500,92600,104700,4300,0.051,0
2087,EID-3564,Whitney Williams,Regular,2018-01-25,Germany,Berlin,Productions,Adams GmbH,Executive Office Manager,L4,78300,EUR,1.0,Productions,BerlinProductionsL4,82500,94900,107300,-4200,-0.054,4200
2088,EID-3565,Tonya Kim,Regular,2018-01-03,Austria,Vienna,Productions,Adams GmbH,Sales Manager,L4,72900,EUR,1.0,Productions,ViennaProductionsL4,81800,94100,106300,-8900,-0.122,8900
2089,EID-3566,Carol Taylor,Regular,2015-05-08,Poland,Warsaw,Productions,Adams Coy,Manager of Technology,L4,74700,EUR,1.0,Productions,WarsawProductionsL4,86900,99900,113000,-12200,-0.163,12200
2090,EID-3567,Erica Blackwell,Regular,2015-01-21,Poland,Warsaw,Productions,Adams Coy,Customer Service Manager,L4,65900,EUR,1.0,Productions,WarsawProductionsL4,86900,99900,113000,-21000,-0.319,21000
2091,EID-3568,Alexis Palmer,Regular,2015-07-08,Spain,Barcelona,Productions,Adams Coy,Marketing Manager,L4,76400,EUR,1.0,Productions,BarcelonaProductionsL4,82900,95300,107800,-6500,-0.085,6500
2092,EID-3569,Tanya Reyes,Regular,2012-05-21,Germany,Berlin,Productions,Adams GmbH,Manager of Technology,L4,84100,EUR,1.0,Productions,BerlinProductionsL4,82500,94900,107300,1600,0.019,0
2093,EID-3570,Charles Wright,Regular,2015-01-14,Spain,Barcelona,Productions,Adams Coy,Logistics Manager,L4,73100,EUR,1.0,Productions,BarcelonaProductionsL4,82900,95300,107800,-9800,-0.134,9800
2094,EID-3571,Jasmine Mcdaniel,Regular,2013-06-03,Germany,Hamburg,Productions,Adams GmbH,Production Manager,L4,82900,EUR,1.0,Productions,HamburgProductionsL4,80500,92600,104700,2400,0.029,0
2095,EID-3572,Michael Anderson,Regular,2020-05-26,Austria,Vienna,Productions,Adams GmbH,Logistics Manager,L4,83300,EUR,1.0,Productions,ViennaProductionsL4,81800,94100,106300,1500,0.018,0
2096,EID-3573,Brandon Warner MD,Regular,2012-04-04,Germany,Berlin,Productions,Adams GmbH,Manager of Operations,L4,72000,EUR,1.0,Productions,BerlinProductionsL4,82500,94900,107300,-10500,-0.146,10500
2097,EID-3574,Chad James,Regular,2016-06-13,Poland,Warsaw,Productions,Adams Coy,IT Support Manager,L4,83700,EUR,1.0,Productions,WarsawProductionsL4,86900,99900,113000,-3200,-0.038,3200
2098,EID-3575,William Sims,Regular,2021-08-13,Germany,Hamburg,Productions,Adams GmbH,Operations Manager,L4,66900,EUR,1.0,Productions,HamburgProductionsL4,80500,92600,104700,-13600,-0.203,13600
2099,EID-3576,Kevin Williams,Regular,2013-10-30,Germany,Berlin,Productions,Adams GmbH,Production Manager,L4,68100,EUR,1.0,Productions,BerlinProductionsL4,82500,94900,107300,-14400,-0.211,14400
2100,EID-3577,Jill Meyer,Regular,2011-02-02,Austria,Vienna,Productions,Adams GmbH,Customer Service Manager,L4,65800,EUR,1.0,Productions,ViennaProductionsL4,81800,94100,106300,-16000,-0.243,16000
2101,EID-3578,Victor Hill,Regular,2014-05-08,Germany,Hamburg,Productions,Adams GmbH,Manager of Marketing,L4,72900,EUR,1.0,Productions,HamburgProductionsL4,80500,92600,104700,-7600,-0.104,7600
2102,EID-3579,Julie Pena,Regular,2016-01-24,Austria,Vienna,Productions,Adams GmbH,Financial Manager,L4,78400,EUR,1.0,Productions,ViennaProductionsL4,81800,94100,106300,-3400,-0.043,3400
2103,EID-3580,Rachel Coleman,Regular,2011-02-06,Poland,Warsaw,Productions,Adams Coy,Sales Manager,L4,76500,EUR,1.0,Productions,WarsawProductionsL4,86900,99900,113000,-10400,-0.136,10400
2104,EID-3581,Jonathan Maldonado,Regular,2021-09-14,Germany,Hamburg,Productions,Adams GmbH,Marketing Manager,L4,81700,EUR,1.0,Productions,HamburgProductionsL4,80500,92600,104700,1200,0.015,0
2105,EID-3582,Jonathan Adams,Regular,2020-08-31,Germany,Berlin,Productions,Adams GmbH,Financial Manager,L4,81300,EUR,1.0,Productions,BerlinProductionsL4,82500,94900,107300,-1200,-0.015,1200
2106,EID-3096,Zachary Thompson,Fixed,2019-04-27,Germany,Berlin,Technology,Adams GmbH,IT Professional Expert,L3,64200,EUR,1.0,IT-Support,BerlinIT-SupportL3,74700,85900,97100,-10500,-0.164,10500
2107,EID-3097,Molly Marshall,Fixed,2016-01-21,Spain,Barcelona,Technology,Adams Coy,UX Designer & UI Developer Expert,L3,55300,EUR,1.0,Engineering,BarcelonaEngineeringL3,68000,78200,88400,-12700,-0.23,12700
2108,EID-3098,Michael Shea,Fixed,2018-05-19,Austria,Vienna,Technology,Adams GmbH,SQL Developer Expert,L3,58500,EUR,1.0,Data-Engineering,ViennaData-EngineeringL3,66100,76000,85900,-7600,-0.13,7600
2109,EID-3099,Logan Duncan,Fixed,2019-07-13,Austria,Vienna,Technology,Adams GmbH,Web Designer Expert,L3,55600,EUR,1.0,UX-Experience,ViennaUX-ExperienceL3,75000,86200,97400,-19400,-0.349,19400
2110,EID-3100,Frank Santiago,Fixed,2020-04-08,Spain,Barcelona,Technology,Adams Coy,Web Developer Expert,L3,60900,EUR,1.0,Engineering,BarcelonaEngineeringL3,68000,78200,88400,-7100,-0.117,7100
2111,EID-3101,Susan King,Fixed,2013-06-29,Germany,Berlin,Technology,Adams GmbH,Help Desk Worker/Desktop Support Expert,L3,60700,EUR,1.0,IT-Support,BerlinIT-SupportL3,74700,85900,97100,-14000,-0.231,14000
2112,EID-3102,Susan Andrews,Fixed,2014-06-17,Austria,Vienna,Technology,Adams GmbH,Software Engineer Expert,L3,64400,EUR,1.0,Engineering,ViennaEngineeringL3,71200,81900,92600,-6800,-0.106,6800
2113,EID-3103,Melody Campbell,Fixed,2015-06-15,Germany,Berlin,Technology,Adams GmbH,Data Entry Lead,L3,57200,EUR,1.0,Data-Analysis,BerlinData-AnalysisL3,70500,81000,91600,-13300,-0.233,13300
2114,EID-3104,Derek Roth,Fixed,2014-12-25,Poland,Warsaw,Technology,Adams Coy,DevOps Engineer Expert,L3,62600,EUR,1.0,Engineering,WarsawEngineeringL3,72700,83600,94500,-10100,-0.161,10100
2115,EID-3105,Andrew Stein,Fixed,2012-07-27,Austria,Vienna,Technology,Adams GmbH,Computer Programmer Expert,L3,61800,EUR,1.0,Programming,ViennaProgrammingL3,65700,75500,85400,-3900,-0.063,3900
2116,EID-3106,Nicholas Mcmillan,Fixed,2011-10-06,Germany,Hamburg,Technology,Adams GmbH,Network Administrator Expert,L3,62100,EUR,1.0,Engineering,HamburgEngineeringL3,69500,80000,90400,-7400,-0.119,7400
2117,EID-3107,Louis Hernandez,Fixed,2017-08-22,Austria,Vienna,Technology,Adams GmbH,Information Security Analyst Expert,L3,55300,EUR,1.0,Engineering,ViennaEngineeringL3,71200,81900,92600,-15900,-0.288,15900
2118,EID-3108,Kim Mcfarland,Fixed,2021-05-16,Spain,Barcelona,Technology,Adams Coy,Artificial Intelligence Engineer Expert,L3,64600,EUR,1.0,Engineering,BarcelonaEngineeringL3,68000,78200,88400,-3400,-0.053,3400
2119,EID-3109,Brenda Cooper,Fixed,2019-01-03,Austria,Vienna,Technology,Adams GmbH,Cloud Architect Expert,L3,63100,EUR,1.0,Engineering,ViennaEngineeringL3,71200,81900,92600,-8100,-0.128,8100
2120,EID-3110,Amy Barnes,Fixed,2011-12-22,Austria,Vienna,Technology,Adams GmbH,IT Manager Expert,L3,59200,EUR,1.0,IT-Support,ViennaIT-SupportL3,67200,77200,87300,-8000,-0.135,8000
2121,EID-3111,William Ryan,Fixed,2019-05-11,Poland,Warsaw,Technology,Adams Coy,Technical Specialist Expert,L3,62000,EUR,1.0,Engineering,WarsawEngineeringL3,72700,83600,94500,-10700,-0.173,10700
2122,EID-3112,Heather Aguilar,Fixed,2021-08-02,Austria,Vienna,Technology,Adams GmbH,Application Developer Expert,L3,57800,EUR,1.0,Engineering,ViennaEngineeringL3,71200,81900,92600,-13400,-0.232,13400
2123,EID-3113,Alexa Oconnor,Fixed,2012-04-03,Spain,Barcelona,Technology,Adams Coy,IT Professional Expert,L3,60700,EUR,1.0,IT-Support,BarcelonaIT-SupportL3,70500,81100,91700,-9800,-0.161,9800
2124,EID-3114,Adrienne Smith,Fixed,2019-10-22,Germany,Berlin,Technology,Adams GmbH,UX Designer & UI Developer Expert,L3,56900,EUR,1.0,Engineering,BerlinEngineeringL3,72000,82800,93600,-15100,-0.265,15100
2125,EID-3115,Robert Reed,Fixed,2020-07-15,Austria,Vienna,Technology,Adams GmbH,SQL Developer Expert,L3,63100,EUR,1.0,Data-Engineering,ViennaData-EngineeringL3,66100,76000,85900,-3000,-0.048,3000
2126,EID-3116,Crystal Rivera,Fixed,2019-03-12,Germany,Hamburg,Technology,Adams GmbH,Web Designer Expert,L3,55400,EUR,1.0,UX-Experience,HamburgUX-ExperienceL3,73200,84200,95200,-17800,-0.321,17800
2127,EID-3117,Joshua Warren,Fixed,2013-03-18,Austria,Vienna,Technology,Adams GmbH,Web Developer Expert,L3,56400,EUR,1.0,Engineering,ViennaEngineeringL3,71200,81900,92600,-14800,-0.262,14800
