_id,Emp_ID,Legal_Name,Manager_name,Cont_status,Hire_Date,Gender,Country,Location,Company,Division,Business_Title,ELT,PBP,Curr_Level,Cluster,Annual_Sal,Currency,FTE,RoleID,email,Role,Nationality
EID-3072,LL-3072,Derek Watson,Samantha Miller,Fixed,2017-10-11,Male,Austria,Vienna,Adams GmbH,Productions,SEO Marketing Expert,Imran Garba,Barry Ben,L3,Vienna311MKL3,64200,EUR,1,203PR,Derek.Watson@s22.com,User,Europe
EID-3073,LL-3073,Kelly Wilson,Jessica Lang,Fixed,2018-03-16,Female,Germany,Hamburg,Adams GmbH,Productions,Production Assistance,Imran Garba,Barry Ben,L3,Hamburg311MKL3,56000,EUR,1,203PR,Kelly.Wilson@s22.com,User,Oceania
EID-3074,LL-3074,Holly Morris,Shannon Poole,Fixed,2016-12-14,Female,Spain,Barcelona,Adams Coy,Productions,Logistics Expert,Imran Garba,Barry Ben,L3,Barcelona311MKL3,59700,EUR,1,203PR,Holly.Morris@s22.com,User,Asia
EID-3075,LL-3075,Erica Cruz,Jeremy Weaver,Fixed,2012-09-15,Female,Germany,Berlin,Adams GmbH,Productions,Human Resources Expert,Imran Garba,Barry Ben,L3,Berlin311MKL3,62600,EUR,1,203PR,Erica.Cruz@s22.com,User,Asia
EID-3076,LL-3076,Dylan Pugh,Kent Christian,Regular,2012-12-08,Male,Germany,Hamburg,Adams GmbH,Productions,SEO Marketing Expert,Imran Garba,Barry Ben,L3,Hamburg311MKL3,62600,EUR,1,203PR,Dylan.Pugh@s22.com,User,North America
EID-3077,LL-3077,Melinda Curtis,Donald Hansen,Regular,2018-12-10,Male,Poland,Warsaw,Adams Coy,Productions,Operations Team Lead,Imran Garba,Barry Ben,L3,Warsaw311MKL3,61300,EUR,1,203PR,Melinda.Curtis@s22.com,User,Asia
EID-3078,LL-3078,Nathan Kirk,Holly Sanford,Regular,2014-04-29,Male,Spain,Barcelona,Adams Coy,Productions,Senior Marketing Officer,Imran Garba,Barry Ben,L3,Barcelona311MKL3,61200,EUR,1,203PR,Nathan.Kirk@s22.com,User,Asia
EID-3079,LL-3079,David Archer,Laura Peck,Regular,2021-03-07,Male,Germany,Berlin,Adams GmbH,Productions,Technical Expert,Imran Garba,Barry Ben,L3,Berlin311MKL3,63200,EUR,1,203PR,David.Archer@s22.com,User,Asia
EID-3080,LL-3080,Jennifer Howard,Jack Villa,Regular,2012-02-28,Male,Spain,Barcelona,Adams Coy,Productions,Senior Operating Officer,Imran Garba,Barry Ben,L3,Barcelona311MKL3,64200,EUR,1,203PR,Jennifer.Howard@s22.com,User,Asia
EID-3081,LL-3081,Brian Fernandez,Garrett Foley,Regular,2016-06-25,Female,Poland,Warsaw,Adams Coy,Productions,Operations Team Lead,Imran Garba,Barry Ben,L3,Warsaw311MKL3,56900,EUR,1,203PR,Brian.Fernandez@s22.com,User,Europe
EID-3082,LL-3082,Holly Cowan,Joseph Spears,Regular,2015-11-10,Female,Poland,Warsaw,Adams Coy,Productions,Business Operations Expert,Imran Garba,Barry Ben,L3,Warsaw311MKL3,55100,EUR,1,203PR,Holly.Cowan@s22.com,User,Europe
EID-3083,LL-3083,Kyle Francis,Kimberly Coffey,Regular,2010-11-18,Male,Germany,Hamburg,Adams GmbH,Productions, Senior Executive Office Manager,Imran Garba,Barry Ben,L3,Hamburg311MKL3,61600,EUR,1,203PR,Kyle.Francis@s22.com,User,Europe
EID-3084,LL-3084,George Vaughn,Kathleen Booth,Regular,2014-10-21,Female,Germany,Hamburg,Adams GmbH,Productions,Production Assistance,Imran Garba,Barry Ben,L3,Hamburg311MKL3,59600,EUR,1,203PR,George.Vaughn@s22.com,User,North America
EID-3085,LL-3085,Kimberly Snyder,Samantha Miller,Regular,2017-02-11,Female,Austria,Vienna,Adams GmbH,Productions,Senior Technical Lead,Imran Garba,Barry Ben,L3,Vienna311MKL3,58000,EUR,1,203PR,Kimberly.Snyder@s22.com,User,Asia
EID-3086,LL-3086,Bradley Hurst,Jessica Lang,Regular,2017-06-22,Female,Germany,Hamburg,Adams GmbH,Productions,Human Resources Expert,Imran Garba,Barry Ben,L3,Hamburg311MKL3,61600,EUR,1,203PR,Bradley.Hurst@s22.com,User,North America
EID-3087,LL-3087,David Ray,Shannon Poole,Regular,2010-11-13,Male,Germany,Berlin,Adams GmbH,Productions,Operations Team Lead,Imran Garba,Barry Ben,L3,Berlin311MKL3,58600,EUR,1,203PR,David.Ray@s22.com,User,North America
EID-3088,LL-3088,Eileen Carroll,Jeremy Weaver,Regular,2019-02-25,Female,Spain,Barcelona,Adams Coy,Productions,Operations Team Lead,Imran Garba,Barry Ben,L3,Barcelona311MKL3,56200,EUR,1,203PR,Eileen.Carroll@s22.com,User,North America
EID-3089,LL-3089,Miranda Dominguez,Kent Christian,Regular,2019-11-13,Male,Germany,Berlin,Adams GmbH,Productions,Marketing Team Lead,Imran Garba,Barry Ben,L3,Berlin311MKL3,59800,EUR,1,203PR,Miranda.Dominguez@s22.com,User,Europe
EID-3090,LL-3090,Mary Flowers,Donald Hansen,Regular,2016-08-28,Male,Spain,Barcelona,Adams Coy,Productions,Operations Team Lead,Imran Garba,Barry Ben,L3,Barcelona311MKL3,60000,EUR,1,203PR,Mary.Flowers@s22.com,User,Asia
EID-3091,LL-3091,Margaret Walker,Holly Sanford,Regular,2013-05-14,Male,Poland,Warsaw,Adams Coy,Productions,Senior Technical Lead,Imran Garba,Barry Ben,L3,Warsaw311MKL3,62000,EUR,1,203PR,Margaret.Walker@s22.com,User,Europe
EID-3092,LL-3092,Jenna Vang,Laura Peck,Regular,2015-03-26,Female,Germany,Hamburg,Adams GmbH,Productions,Operations Team Lead,Imran Garba,Barry Ben,L3,Hamburg311MKL3,63600,EUR,1,203PR,Jenna.Vang@s22.com,User,Asia
EID-3093,LL-3093,Mark Mason,Jack Villa,Regular,2014-01-25,Male,Poland,Warsaw,Adams Coy,Productions,Operations Team Lead,Imran Garba,Barry Ben,L3,Warsaw311MKL3,60000,EUR,1,203PR,Mark.Mason@s22.com,User,Asia
EID-3094,LL-3094,Julie Hall,Garrett Foley,Regular,2011-11-01,Female,Spain,Barcelona,Adams Coy,Productions,Senior Financial Officer,Imran Garba,Barry Ben,L3,Barcelona311MKL3,62600,EUR,1,203PR,Julie.Hall@s22.com,User,Asia
EID-3095,LL-3095,Jamies Miller,Joseph Spears,Regular,2014-02-25,Male,Austria,Vienna,Adams GmbH,Productions,Senior Financial Officer,Imran Garba,Barry Ben,L3,Vienna311MKL3,63700,EUR,1,203PR,Jamies.Miller@s22.com,User,Europe
EID-3096,LL-3096,Mrs. Jaclyn Mccoy PhD,Kimberly Coffey,Regular,2018-01-30,Female,Poland,Warsaw,Adams Coy,Productions,Senior Financial Officer,Imran Garba,Barry Ben,L3,Warsaw311MKL3,59000,EUR,1,203PR,Mrs..Jaclyn.Mccoy.PhD@s22.com,User,Europe
EID-3097,LL-3097,Patricia Huynh,Kimberly Coffey,Regular,2016-10-30,Male,Austria,Vienna,Adams GmbH,Productions,Senior Financial Officer,Imran Garba,Barry Ben,L3,Vienna311MKL3,63500,EUR,1,203PR,Patricia.Huynh@s22.com,User,Asia
EID-3098,LL-3098,Joann Ferguson,Kimberly Coffey,Regular,2011-09-19,Male,Spain,Barcelona,Adams Coy,Productions,Senior Financial Officer,Imran Garba,Barry Ben,L3,Barcelona311MKL3,57800,EUR,1,203PR,Joann.Ferguson@s22.com,User,North America
EID-3099,LL-3099,Laura Mckay,Kimberly Coffey,Regular,2019-03-26,Male,Poland,Warsaw,Adams Coy,Productions,Senior Financial Officer,Imran Garba,Barry Ben,L3,Warsaw311MKL3,60500,EUR,1,203PR,Laura.Mckay@s22.com,User,Asia
EID-3100,LL-3100,Zachary Thompson,Nicolas Nelson,Fixed,2019-04-27,Female,Germany,Berlin,Adams GmbH,Technology,IT Professional Expert,Yusuf Ibraheem,Sarah Clark,L3,Berlin175OPL3,64200,EUR,1,200TC,Zachary.Thompson@s22.com,User,North America
EID-3101,LL-3101,Molly Marshall,Gregory Timothy,Fixed,2016-01-21,Female,Spain,Barcelona,Adams Coy,Technology,UX Designer & UI Developer Expert,Yusuf Ibraheem,Sarah Clark,L3,Barcelona175OPL3,55300,EUR,1,200TC,Molly.Marshall@s22.com,User,Europe
EID-3102,LL-3102,Michael Shea,Richard King,Fixed,2018-05-19,Male,Austria,Vienna,Adams GmbH,Technology,SQL Developer Expert,Yusuf Ibraheem,Sarah Clark,L3,Vienna175OPL3,58500,EUR,1,200TC,Michael.Shea@s22.com,User,North America
EID-3103,LL-3103,Logan Duncan,Bryan Grey,Fixed,2019-07-13,Male,Austria,Vienna,Adams GmbH,Technology,Web Designer Expert,Yusuf Ibraheem,Sarah Clark,L3,Vienna175OPL3,55600,EUR,1,200TC,Logan.Duncan@s22.com,User,Africa
EID-3104,LL-3104,Frank Santiago,Jennifer Rodgers,Fixed,2020-04-08,Male,Spain,Barcelona,Adams Coy,Technology,Web Developer Expert,Yusuf Ibraheem,Sarah Clark,L3,Barcelona175OPL3,60900,EUR,1,200TC,Frank.Santiago@s22.com,User,Oceania
EID-3105,LL-3105,Susan King,Todd Fowler,Fixed,2013-06-29,Female,Germany,Berlin,Adams GmbH,Technology,Help Desk Worker/Desktop Support Expert,Yusuf Ibraheem,Sarah Clark,L3,Berlin175OPL3,60700,EUR,1,200TC,Susan.King@s22.com,User,Africa
EID-3106,LL-3106,Susan Andrews,Dawn Smith,Fixed,2014-06-17,Female,Austria,Vienna,Adams GmbH,Technology,Software Engineer Expert,Yusuf Ibraheem,Sarah Clark,L3,Vienna175OPL3,64400,EUR,1,200TC,Susan.Andrews@s22.com,User,Oceania
EID-3107,LL-3107,Melody Campbell,Curtis Wright,Fixed,2015-06-15,Female,Germany,Berlin,Adams GmbH,Technology,Data Entry Lead,Yusuf Ibraheem,Sarah Clark,L3,Berlin175OPL3,57200,EUR,1,200TC,Melody.Campbell@s22.com,User,Asia
EID-3108,LL-3108,Derek Roth,Kevin Schmidt,Fixed,2014-12-25,Male,Poland,Warsaw,Adams Coy,Technology,DevOps Engineer Expert,Yusuf Ibraheem,Sarah Clark,L3,Warsaw175OPL3,62600,EUR,1,200TC,Derek.Roth@s22.com,User,Asia
EID-3109,LL-3109,Andrew Stein,Felicia Crawford,Fixed,2012-07-27,Female,Austria,Vienna,Adams GmbH,Technology,Computer Programmer Expert,Yusuf Ibraheem,Sarah Clark,L3,Vienna175OPL3,61800,EUR,1,200TC,Andrew.Stein@s22.com,User,Asia
EID-3110,LL-3110,Nicholas Mcmillan,Sara Garcia,Fixed,2011-10-06,Female,Germany,Hamburg,Adams GmbH,Technology,Network Administrator Expert,Yusuf Ibraheem,Sarah Clark,L3,Hamburg175OPL3,62100,EUR,1,200TC,Nicholas.Mcmillan@s22.com,User,North America
EID-3111,LL-3111,Louis Hernandez,Michael Ortiz,Fixed,2017-08-22,Male,Austria,Vienna,Adams GmbH,Technology,Information Security Analyst Expert,Yusuf Ibraheem,Sarah Clark,L3,Vienna175OPL3,55300,EUR,1,200TC,Louis.Hernandez@s22.com,User,North America
EID-3112,LL-3112,Kim Mcfarland,Bryce Jennings,Fixed,2021-05-16,Female,Spain,Barcelona,Adams Coy,Technology,Artificial Intelligence Engineer Expert,Yusuf Ibraheem,Sarah Clark,L3,Barcelona175OPL3,64600,EUR,1,200TC,Kim.Mcfarland@s22.com,User,Europe
EID-3113,LL-3113,Brenda Cooper,Pamela Ho,Fixed,2019-01-03,Male,Austria,Vienna,Adams GmbH,Technology,Cloud Architect Expert,Yusuf Ibraheem,Sarah Clark,L3,Vienna175OPL3,63100,EUR,1,200TC,Brenda.Cooper@s22.com,User,Asia
EID-3114,LL-3114,Amy Barnes,Steven Simpson,Fixed,2011-12-22,Female,Austria,Vienna,Adams GmbH,Technology,IT Manager Expert,Yusuf Ibraheem,Sarah Clark,L3,Vienna175OPL3,59200,EUR,1,200TC,Amy.Barnes@s22.com,User,Asia
EID-3115,LL-3115,William Ryan,Lisa Jonathan,Fixed,2019-05-11,Male,Poland,Warsaw,Adams Coy,Technology,Technical Specialist Expert,Yusuf Ibraheem,Sarah Clark,L3,Warsaw175OPL3,62000,EUR,1,200TC,William.Ryan@s22.com,User,Asia
EID-3116,LL-3116,Heather Aguilar,Allison Wise,Fixed,2021-08-02,Female,Austria,Vienna,Adams GmbH,Technology,Application Developer Expert,Yusuf Ibraheem,Sarah Clark,L3,Vienna175OPL3,57800,EUR,1,200TC,Heather.Aguilar@s22.com,User,South America
EID-3117,LL-3117,Alexa Oconnor,Amy Pace,Fixed,2012-04-03,Male,Spain,Barcelona,Adams Coy,Technology,IT Professional Expert,Yusuf Ibraheem,Sarah Clark,L3,Barcelona175OPL3,60700,EUR,1,200TC,Alexa.Oconnor@s22.com,User,Africa
EID-3118,LL-3118,Adrienne Smith,Timothy Friedman,Fixed,2019-10-22,Male,Germany,Berlin,Adams GmbH,Technology,UX Designer & UI Developer Expert,Yusuf Ibraheem,Sarah Clark,L3,Berlin175OPL3,56900,EUR,1,200TC,Adrienne.Smith@s22.com,User,Europe
EID-3119,LL-3119,Robert Reed,Alexa Wise,Fixed,2020-07-15,Female,Austria,Vienna,Adams GmbH,Technology,SQL Developer Expert,Yusuf Ibraheem,Sarah Clark,L3,Vienna175OPL3,63100,EUR,1,200TC,Robert.Reed@s22.com,User,Asia
EID-3120,LL-3120,Crystal Rivera,Kathleen Kelly,Fixed,2019-03-12,Male,Germany,Hamburg,Adams GmbH,Technology,Web Designer Expert,Yusuf Ibraheem,Sarah Clark,L3,Hamburg175OPL3,55400,EUR,1,200TC,Crystal.Rivera@s22.com,User,Asia
EID-3121,LL-3121,Joshua Warren,Nicolas Nelson,Fixed,2013-03-18,Female,Austria,Vienna,Adams GmbH,Technology,Web Developer Expert,Yusuf Ibraheem,Sarah Clark,L3,Vienna175OPL3,56400,EUR,1,200TC,Joshua.Warren@s22.com,User,Asia
EID-3122,LL-3122,Kelly Randall,Gregory Timothy,Fixed,2012-03-13,Male,Austria,Vienna,Adams GmbH,Technology,Help Desk Worker/Desktop Support Expert,Yusuf Ibraheem,Sarah Clark,L3,Vienna175OPL3,63600,EUR,1,200TC,Kelly.Randall@s22.com,User,North America
EID-3123,LL-3123,Heather Miller,Richard King,Fixed,2017-06-15,Female,Germany,Berlin,Adams GmbH,Technology,Software Engineer Expert,Yusuf Ibraheem,Sarah Clark,L3,Berlin175OPL3,59200,EUR,1,200TC,Heather.Miller@s22.com,User,Europe
EID-3124,LL-3124,George Meyers,Bryan Grey,Fixed,2021-12-17,Female,Germany,Hamburg,Adams GmbH,Technology,Data Entry Lead,Yusuf Ibraheem,Sarah Clark,L3,Hamburg175OPL3,61800,EUR,1,200TC,George.Meyers@s22.com,User,Oceania
EID-3125,LL-3125,Anthony Oconnor,Jennifer Rodgers,Fixed,2013-07-09,Male,Austria,Vienna,Adams GmbH,Technology,DevOps Engineer Expert,Yusuf Ibraheem,Sarah Clark,L3,Vienna175OPL3,59400,EUR,1,200TC,Anthony.Oconnor@s22.com,User,Europe
EID-3126,LL-3126,Stephen Fox,Todd Fowler,Fixed,2020-10-03,Female,Poland,Warsaw,Adams Coy,Technology,Computer Programmer Expert,Yusuf Ibraheem,Sarah Clark,L3,Warsaw175OPL3,56100,EUR,1,200TC,Stephen.Fox@s22.com,User,Europe
EID-3127,LL-3127,James Curtis,Dawn Smith,Fixed,2010-12-12,Female,Germany,Berlin,Adams GmbH,Technology,Network Administrator Expert,Yusuf Ibraheem,Sarah Clark,L3,Berlin175OPL3,62900,EUR,1,200TC,James.Curtis@s22.com,User,Asia
EID-3128,LL-3128,Charlotte Johnson,Curtis Wright,Fixed,2016-01-26,Male,Germany,Hamburg,Adams GmbH,Technology,Information Security Analyst Expert,Yusuf Ibraheem,Sarah Clark,L3,Hamburg175OPL3,64900,EUR,1,200TC,Charlotte.Johnson@s22.com,User,Europe
EID-3129,LL-3129,Kimberly Wilcox,Kevin Schmidt,Fixed,2018-10-26,Male,Spain,Barcelona,Adams Coy,Technology,Artificial Intelligence Engineer Expert,Yusuf Ibraheem,Sarah Clark,L3,Barcelona175OPL3,63000,EUR,1,200TC,Kimberly.Wilcox@s22.com,User,North America
EID-3130,LL-3130,Melvin Watson,Felicia Crawford,Regular,2019-02-05,Male,Germany,Berlin,Adams GmbH,Technology,Cloud Architect Expert,Yusuf Ibraheem,Sarah Clark,L3,Berlin175OPL3,59000,EUR,1,200TC,Melvin.Watson@s22.com,User,Africa
EID-3131,LL-3131,Edward Miller,Sara Garcia,Regular,2013-12-04,Male,Spain,Barcelona,Adams Coy,Technology,IT Manager Expert,Yusuf Ibraheem,Sarah Clark,L3,Barcelona175OPL3,63600,EUR,1,200TC,Edward.Miller@s22.com,User,Asia
EID-3132,LL-3132,Amber Nguyen,Michael Ortiz,Regular,2015-09-21,Female,Germany,Hamburg,Adams GmbH,Technology,Technical Specialist Expert,Yusuf Ibraheem,Sarah Clark,L3,Hamburg175OPL3,59300,EUR,1,200TC,Amber.Nguyen@s22.com,User,North America
EID-3133,LL-3133,Bryce Stanley,Bryce Jennings,Regular,2017-02-23,Female,Germany,Hamburg,Adams GmbH,Technology,Application Developer Expert,Yusuf Ibraheem,Sarah Clark,L3,Hamburg175OPL3,64400,EUR,1,200TC,Bryce.Stanley@s22.com,User,Europe
EID-3134,LL-3134,Chase Taylor,Pamela Ho,Regular,2012-11-17,Male,Germany,Berlin,Adams GmbH,Technology,IT Professional Expert,Yusuf Ibraheem,Sarah Clark,L3,Berlin175OPL3,59800,EUR,1,200TC,Chase.Taylor@s22.com,User,North America
EID-3135,LL-3135,Michelle Young,Steven Simpson,Regular,2014-05-11,Male,Austria,Vienna,Adams GmbH,Technology,UX Designer & UI Developer Expert,Yusuf Ibraheem,Sarah Clark,L3,Vienna175OPL3,60500,EUR,1,200TC,Michelle.Young@s22.com,User,Europe
EID-3136,LL-3136,Julia Townsend,Lisa Jonathan,Regular,2016-12-19,Female,Spain,Barcelona,Adams Coy,Technology,SQL Developer Expert,Yusuf Ibraheem,Sarah Clark,L3,Barcelona175OPL3,60800,EUR,1,200TC,Julia.Townsend@s22.com,User,Europe
EID-3137,LL-3137,Debra Navarro,Allison Wise,Regular,2021-10-22,Female,Germany,Berlin,Adams GmbH,Technology,Web Designer Expert,Yusuf Ibraheem,Sarah Clark,L3,Berlin175OPL3,62700,EUR,1,200TC,Debra.Navarro@s22.com,User,North America
EID-3138,LL-3138,Robert Lopez,Amy Pace,Regular,2022-01-19,Male,Germany,Berlin,Adams GmbH,Technology,Web Developer Expert,Yusuf Ibraheem,Sarah Clark,L3,Berlin175OPL3,57100,EUR,1,200TC,Robert.Lopez@s22.com,User,Asia
EID-3139,LL-3139,Ian Young,Timothy Friedman,Regular,2019-01-02,Male,Germany,Hamburg,Adams GmbH,Technology,Help Desk Worker/Desktop Support Expert,Yusuf Ibraheem,Sarah Clark,L3,Hamburg175OPL3,64900,EUR,1,200TC,Ian.Young@s22.com,User,Europe
EID-3140,LL-3140,Kristin Reed,Alexa Wise,Regular,2013-11-23,Female,Austria,Vienna,Adams GmbH,Technology,Software Engineer Expert,Yusuf Ibraheem,Sarah Clark,L3,Vienna175OPL3,57000,EUR,1,200TC,Kristin.Reed@s22.com,User,Asia
EID-3141,LL-3141,Stephanie Smith,Kathleen Kelly,Regular,2018-04-17,Male,Germany,Hamburg,Adams GmbH,Technology,Data Entry Lead,Yusuf Ibraheem,Sarah Clark,L3,Hamburg175OPL3,63000,EUR,1,200TC,Stephanie.Smith@s22.com,User,Europe
EID-3142,LL-3142,Edward Diaz,Nicolas Nelson,Regular,2017-01-22,Female,Germany,Berlin,Adams GmbH,Technology,DevOps Engineer Expert,Yusuf Ibraheem,Sarah Clark,L3,Berlin175OPL3,61100,EUR,1,200TC,Edward.Diaz@s22.com,User,Oceania
EID-3143,LL-3143,Shannon Kim,Gregory Timothy,Regular,2018-09-21,Male,Germany,Berlin,Adams GmbH,Technology,Computer Programmer Expert,Yusuf Ibraheem,Sarah Clark,L3,Berlin175OPL3,57500,EUR,1,200TC,Shannon.Kim@s22.com,User,South America
EID-3144,LL-3144,Timothy Jones,Richard King,Regular,2010-12-07,Male,Austria,Vienna,Adams GmbH,Technology,Network Administrator Expert,Yusuf Ibraheem,Sarah Clark,L3,Vienna175OPL3,63200,EUR,1,200TC,Timothy.Jones@s22.com,User,North America
EID-3145,LL-3145,Morgan Jackson,Bryan Grey,Regular,2013-10-20,Male,Germany,Hamburg,Adams GmbH,Technology,Information Security Analyst Expert,Yusuf Ibraheem,Sarah Clark,L3,Hamburg175OPL3,63100,EUR,1,200TC,Morgan.Jackson@s22.com,User,North America
EID-3146,LL-3146,Laurie Krueger,Jennifer Rodgers,Regular,2018-05-21,Female,Germany,Hamburg,Adams GmbH,Technology,Artificial Intelligence Engineer Expert,Yusuf Ibraheem,Sarah Clark,L3,Hamburg175OPL3,59000,EUR,1,200TC,Laurie.Krueger@s22.com,User,Oceania
EID-3147,LL-3147,Paul Anderson,Todd Fowler,Regular,2011-10-13,Male,Poland,Warsaw,Adams Coy,Technology,IT Professional Expert,Yusuf Ibraheem,Sarah Clark,L3,Warsaw175OPL3,56100,EUR,1,200TC,Paul.Anderson@s22.com,User,North America
EID-3148,LL-3148,Barbara Dominguez,Dawn Smith,Regular,2011-11-04,Male,Spain,Barcelona,Adams Coy,Technology,UX Designer & UI Developer Expert,Yusuf Ibraheem,Sarah Clark,L3,Barcelona175OPL3,58200,EUR,1,200TC,Barbara.Dominguez@s22.com,User,South America
EID-3149,LL-3149,Patrick Watson,Curtis Wright,Regular,2012-02-15,Female,Spain,Barcelona,Adams Coy,Technology,SQL Developer Expert,Yusuf Ibraheem,Sarah Clark,L3,Barcelona175OPL3,56000,EUR,1,200TC,Patrick.Watson@s22.com,User,North America
EID-3150,LL-3150,Kelly Kim,Kevin Schmidt,Regular,2022-01-17,Female,Spain,Barcelona,Adams Coy,Technology,IT Professional Expert,Yusuf Ibraheem,Sarah Clark,L3,Barcelona175OPL3,55800,EUR,1,200TC,Kelly.Kim@s22.com,User,Asia
EID-3151,LL-3151,Leah Kelly,Felicia Crawford,Regular,2012-10-27,Male,Spain,Barcelona,Adams Coy,Technology,UX Designer & UI Developer Expert,Yusuf Ibraheem,Sarah Clark,L3,Barcelona175OPL3,55800,EUR,1,200TC,Leah.Kelly@s22.com,User,North America
EID-3152,LL-3152,Megan Montgomery,Sara Garcia,Regular,2012-03-16,Male,Germany,Hamburg,Adams GmbH,Technology,SQL Developer Expert,Yusuf Ibraheem,Sarah Clark,L3,Hamburg175OPL3,62700,EUR,1,200TC,Megan.Montgomery@s22.com,User,Europe
EID-3153,LL-3153,Jeremy Wilson,Michael Ortiz,Regular,2011-08-09,Male,Spain,Barcelona,Adams Coy,Technology,Web Designer Expert,Yusuf Ibraheem,Sarah Clark,L3,Barcelona175OPL3,61500,EUR,1,200TC,Jeremy.Wilson@s22.com,User,Oceania
EID-3154,LL-3154,Charles Berry,Bryce Jennings,Regular,2021-11-20,Male,Germany,Hamburg,Adams GmbH,Technology,Web Developer Expert,Yusuf Ibraheem,Sarah Clark,L3,Hamburg175OPL3,57600,EUR,1,200TC,Charles.Berry@s22.com,User,Oceania
EID-3155,LL-3155,Tammy Duncan,Pamela Ho,Regular,2012-02-20,Male,Austria,Vienna,Adams GmbH,Technology,Help Desk Worker/Desktop Support Expert,Yusuf Ibraheem,Sarah Clark,L3,Vienna175OPL3,55100,EUR,1,200TC,Tammy.Duncan@s22.com,User,Europe
EID-3156,LL-3156,Christian Livingston,Steven Simpson,Regular,2014-10-01,Male,Spain,Barcelona,Adams Coy,Technology,Software Engineer Expert,Yusuf Ibraheem,Sarah Clark,L3,Barcelona175OPL3,64000,EUR,1,200TC,Christian.Livingston@s22.com,User,Europe
EID-3157,LL-3157,Matthew Dickerson,Lisa Jonathan,Regular,2017-09-26,Male,Austria,Vienna,Adams GmbH,Technology,Data Entry Lead,Yusuf Ibraheem,Sarah Clark,L3,Vienna175OPL3,58100,EUR,1,200TC,Matthew.Dickerson@s22.com,User,North America
EID-3158,LL-3158,Karen Greene,Allison Wise,Regular,2020-01-31,Female,Poland,Warsaw,Adams Coy,Technology,DevOps Engineer Expert,Yusuf Ibraheem,Sarah Clark,L3,Warsaw175OPL3,64400,EUR,1,200TC,Karen.Greene@s22.com,User,North America
EID-3159,LL-3159,Mrs. Stephanie Johnson,Amy Pace,Regular,2010-12-28,Male,Poland,Warsaw,Adams Coy,Technology,Computer Programmer Expert,Yusuf Ibraheem,Sarah Clark,L3,Warsaw175OPL3,60100,EUR,1,200TC,Mrs..Stephanie.Johnson@s22.com,User,South America
EID-3160,LL-3160,Christopher Gentry,Timothy Friedman,Regular,2021-10-10,Male,Germany,Berlin,Adams GmbH,Technology,Network Administrator Expert,Yusuf Ibraheem,Sarah Clark,L3,Berlin175OPL3,59600,EUR,1,200TC,Christopher.Gentry@s22.com,User,Europe
EID-3161,LL-3161,Sandra Kelly,Alexa Wise,Regular,2016-10-27,Male,Germany,Hamburg,Adams GmbH,Technology,Information Security Analyst Expert,Yusuf Ibraheem,Sarah Clark,L3,Hamburg175OPL3,61600,EUR,1,200TC,Sandra.Kelly@s22.com,User,Asia
EID-3162,LL-3162,Jeffery Weiss,Kathleen Kelly,Regular,2020-03-17,Female,Spain,Barcelona,Adams Coy,Technology,Artificial Intelligence Engineer Expert,Yusuf Ibraheem,Sarah Clark,L3,Barcelona175OPL3,60100,EUR,1,200TC,Jeffery.Weiss@s22.com,User,Africa
EID-3163,LL-3163,Michelle Perez,Nicolas Nelson,Regular,2010-02-27,Female,Germany,Hamburg,Adams GmbH,Technology,Cloud Architect Expert,Yusuf Ibraheem,Sarah Clark,L3,Hamburg175OPL3,58100,EUR,1,200TC,Michelle.Perez@s22.com,User,Oceania
EID-3164,LL-3164,Elizabeth Morgan,Gregory Timothy,Regular,2021-12-18,Female,Germany,Hamburg,Adams GmbH,Technology,IT Manager Expert,Yusuf Ibraheem,Sarah Clark,L3,Hamburg175OPL3,56700,EUR,1,200TC,Elizabeth.Morgan@s22.com,User,North America
EID-3165,LL-3165,Mrs. Cheryl Boyer,Richard King,Regular,2015-01-04,Male,Germany,Hamburg,Adams GmbH,Technology,Technical Specialist Expert,Yusuf Ibraheem,Sarah Clark,L3,Hamburg175OPL3,55300,EUR,1,200TC,Mrs..Cheryl.Boyer@s22.com,User,Asia
EID-3166,LL-3166,Miranda Bruce,Kimberly Simpson,Fixed,2011-06-28,Male,Germany,Hamburg,Adams GmbH,Logistics,Distribution Manager,Funmi Iyanda,Dude Sahin,L4,Hamburg177HRL4,69500,EUR,1,133LG,Miranda.Bruce@s22.com,User,Europe
EID-3167,LL-3167,Justin Smith,Margaret Roth,Fixed,2012-10-12,Male,Austria,Vienna,Adams GmbH,Logistics,Transport Planner,Funmi Iyanda,Dude Sahin,L4,Vienna177HRL4,83200,EUR,1,133LG,Justin.Smith@s22.com,User,South America
